set,id
8061.0,atl007
8075.0,atl010
8075.0,atl005
8075.0,atl009
8076.0,atl006
8077.0,atl005
8077.0,atl009
8078.0,atl012
8078.0,atl011
8078.0,atl008
8078.0,atl013
8078.0,atl004
8078.0,atl007
8078.0,gen031
8079.0,atl006a
8080.0,atl002a
8083.0,sw0258
8083.0,sw0259
8083.0,sw0260
8084.0,sw0262
8084.0,sw0261
8085.0,sw0263
8085.0,sw0264
8086.0,sw0228
8086.0,sw0227
8087.0,sw0188
8087.0,sw0268
8088.0,sw0163
8088.0,sw0267
8088.0,sw0266
8088.0,sw0265
8089.0,gen019
8089.0,sw0098
8089.0,sw0260
8091.0,sw0269
8091.0,sw0272
8092.0,sw0161a
8092.0,sw0273
8092.0,sw0274
8092.0,sw0271
8092.0,sw0270
8093.0,sw0198
8093.0,sw0119
8095.0,sw0216a
8095.0,sw0254
8095.0,sw0226
8096.0,sw0210
8096.0,sw0282
8096.0,sw0283
8096.0,sw0281
8097.0,sw0279
8097.0,sw0280
8097.0,sw0278
8098.0,sw0284
8098.0,sw0285
8098.0,sw0200a
8098.0,sw0286
8100.0,exf014
8101.0,exf015
8102.0,exf017
8103.0,exf016
8104.0,exf004
8105.0,exf009
8106.0,exf019
8107.0,exf015
8107.0,exf020
8108.0,exf018
8108.0,exf003
8108.0,exf012
8108.0,exf014
8108.0,gen019
8111.0,exf025
8112.0,exf015
8113.0,exf022
8114.0,exf023
8115.0,exf003
8115.0,exf015
8117.0,exf008
8118.0,exf011
8118.0,exf024
8128.0,sw0222
8128.0,sw0244
8128.0,sw0285
8128.0,sw0288
8128.0,sw0287
8129.0,sw0161a
8129.0,sw0262
8129.0,sw0289
8129.0,sw0290
8129.0,sw0291
8129.0,sw0295
8144.0,rac022
8144.0,rac032
8144.0,rac031
8144.0,rac036
8144.0,rac030a
8144.0,rac037
8144.2,rac032
8144.2,rac031
8144.2,rac036
8144.2,rac035
8144.2,rac030a
8144.2,rac037
8158.0,sr002
8158.0,sr001
8159.0,sr003
8159.0,sr004
8160.0,sr005
8160.0,sr006
8160.0,sr003
8160.0,sr007
8161.0,sr010
8161.0,sr014
8161.0,sr009
8161.0,sr011
8161.0,sr008
8161.0,sr012
8161.0,sr013
8168.0,rac043
8168.0,rac042
8168.0,rac044
8185.0,rac024
8185.0,rac045
8185.0,rac046
8188.0,pm024
8188.0,pm023
8189.0,pm026
8189.0,pm025
8190.0,pm032
8190.0,pm027
8191.0,pm029
8191.0,pm030
8191.0,pm031
8191.0,pm025
8200.0,crs065
8206.0,crs082
8206.0,crs064
8222.0,tech038b
8223.0,tech037a
8225.0,tech012a
8229.0,tech012a
8230.0,tech029a
8232.0,tech038a
8233.0,tech001b
8235.0,tech015
8239.0,tech001b
8244.0,tech012a
8245.0,tech001b
8248.0,tech012
8250.0,tech002a
8252.0,tech019a
8253.0,tech023a
8255.0,tech022
8257.0,tech007
8257.0,tech013a
8266.0,tech007
8266.0,tech013a
8268.0,tech007
8269.0,tech001a
8280.0,tech008a
8280.0,tech009
8286.0,tech021a
8286.0,tech021b
8299.0,tech002a
8300.0,tech033a
8300.0,tech034a
8305.0,tech035a
8305.0,tech027a
8307.0,tech027a
8350.0,rac103
8356.0,rac012
8357.0,rac019
8358.0,rac081
8359.0,rac097
8360.0,rac080
8362.0,rac024
8364.0,rac091
8364.0,rac092
8364.0,rac090
8364.0,rac093
8374.0,rac018
8375.0,rac024
8389.0,rac022
8389.0,rac023
8396.0,pi092
8397.0,pi095
8398.0,chef018
8399.0,sp099
8400.0,sp100
8401.0,twn048
8401.0,cty0128
8401.0,cty0129
8401.0,cty0130
8402.0,twn049
8403.0,twn111
8403.0,twn110
8403.0,twn112
8404.0,cty0186
8404.0,cty0187
8404.0,cty0191
8404.0,cty0188
8404.0,cty0189
8404.0,cty0190
8423.0,crs084
8423.0,crs095
8424.0,crs097
8457.0,tech032
8463.0,tech012
8482.0,tech001b
8483.0,tech001b
8484.0,crs082
8486.0,crs093
8487.0,crs067
8487.0,crs072
8487.0,crs081
8487.0,crs074
8487.0,crs066
8487.0,crs073
8624.0,bio003
8624.0,bio004
8624.0,bio002
8624.0,bio001
8624.0,bio008
8624.0,bio007
8624.0,bio005
8624.0,bio006
8630.0,agt009
8630.0,agt007
8630.0,agt008
8631.0,agt004
8631.0,agt005
8632.0,agt006
8632.0,agt003
8633.0,agt001a
8633.0,agt002
8633.0,agt003
8634.0,agt001
8634.0,agt008
8634.0,agt015
8635.0,agt011
8635.0,agt001
8635.0,agt010
8635.0,agt002
8635.0,agt013
8635.0,agt012
8635.0,agt014
8636.0,agt011
8636.0,agt020
8636.0,agt003
8636.0,agt019
8637.0,agt018
8637.0,agt010
8637.0,agt002
8637.0,agt016
8637.0,agt013
8637.0,agt017
8638.0,crs076
8638.0,crs079
8638.0,crs075
8638.0,crs077
8638.0,crs078
8638.0,crs080
8639.0,crs043
8639.0,crs037
8639.0,crs038
8639.0,crs039
8639.0,crs041
8639.0,crs042
8654.0,rac024
8654.0,rac026
8672.0,rac022
8672.0,rac023
8672.0,rac028
8672.0,rac029
8672.0,rac030
8672.0,rac031
8672.0,jbl010
8673.0,rac024
8673.0,rac032
8673.0,rac033
8678.0,crs087
8679.0,crs088
8679.0,crs092
8679.0,crs096
8679.0,crs089
8679.0,crs086
8679.0,crs085
8679.0,crs083
8683.0,col010
8683.0,col001
8683.01,col011
8683.02,col012
8683.03,col013
8683.04,col014
8683.05,col015
8683.06,col016
8683.07,col003
8683.07,col002
8683.07,col004
8683.07,col016
8683.07,col015
8683.07,col008
8683.07,col014
8683.07,col009
8683.07,col012
8683.07,col011
8683.07,col007
8683.07,col006
8683.07,col013
8683.07,col010
8683.07,col001
8683.07,col005
8683.2,col002
8683.3,col003
8683.4,col004
8683.5,col005
8683.6,col006
8683.7,col007
8683.8,col008
8683.9,col009
8684.0,col017
8684.0,col026
8684.01,col027
8684.02,col028
8684.03,col029
8684.04,col030
8684.05,col031
8684.06,col032
8684.07,col019
8684.07,col029
8684.07,col023
8684.07,col030
8684.07,col024
8684.07,col017
8684.07,col025
8684.07,col032
8684.07,col027
8684.07,col028
8684.07,col018
8684.07,col031
8684.07,col022
8684.07,col021
8684.07,col026
8684.07,col020
8684.2,col018
8684.3,col019
8684.4,col020
8684.5,col021
8684.6,col022
8684.7,col023
8684.8,col024
8684.9,col025
8707.0,pm012
8707.0,pm004
8708.0,pm018
8708.0,pm014
8708.0,pm016
8709.0,pm015a
8709.0,pm006
8709.0,pm011
8709.0,pm010
8714.0,tech012a
8714.0,tech037a
8714.0,tech036a
8757.0,51636
8757.0,51638
8757.0,51640
8757.0,51639
8757.0,51637
8757.0,51635
8757.0,51991a
8757.0,51991b
8757.0,51991c
8757.0,51991d
8757.0,51991e
8757.0,51991f
8758.0,51636
8758.0,51638
8758.0,51640
8758.0,51639
8758.0,51637
8758.0,51635
8758.0,51991a
8758.0,51991b
8758.0,51991c
8758.0,51991d
8758.0,51991e
8758.0,51991f
8759.0,51636
8759.0,51638
8759.0,51640
8759.0,51639
8759.0,51637
8759.0,51635
8759.0,51991a
8759.0,51991b
8759.0,51991c
8759.0,51991d
8759.0,51991e
8759.0,51991f
8769.0,51636
8769.0,51638
8769.0,51640
8769.0,51639
8769.0,51637
8769.0,51635
8769.0,51991a
8769.0,51991b
8769.0,51991c
8769.0,51991d
8769.0,51991e2
8769.0,51991e1
8769.0,51991f
8777.0,cas262
8777.0,cas256
8778.0,cas259
8779.0,cas260
8779.0,cas258
8779.0,cas256
8780.0,cas263
8780.0,cas259
8780.0,cas264
8781.0,cas262
8781.0,cas260
8781.0,cas258
8781.0,cas261
8781.0,cas259
8781.0,cas256
8799.0,cas260
8799.0,cas261
8799.0,cas259
8800.0,cas256
8801.0,cas266
8801.0,cas267
8802.0,cas270
8802.0,cas273
8803.0,col046
8803.0,col037
8803.01,col040
8803.02,col048
8803.03,col044
8803.04,col033
8803.05,col041
8803.06,col047
8803.07,col047
8803.07,col039
8803.07,col044
8803.07,col038
8803.07,col043
8803.07,col046
8803.07,col034
8803.07,col042
8803.07,col037
8803.07,col048
8803.07,col033
8803.07,col045
8803.07,col036
8803.07,col040
8803.07,col041
8803.07,col035
8803.2,col036
8803.3,col034
8803.4,col035
8803.5,col039
8803.6,col038
8803.7,col043
8803.8,col045
8803.9,col042
8804.0,col049
8804.0,col058
8804.01,col059
8804.02,col060
8804.03,col061
8804.04,col062
8804.05,col063
8804.06,col064
8804.07,col062
8804.07,col059
8804.07,col057
8804.07,col053
8804.07,col055
8804.07,col054
8804.07,col060
8804.07,col064
8804.07,col061
8804.07,col056
8804.07,col063
8804.07,col050
8804.07,col049
8804.07,col051
8804.07,col052
8804.07,col058
8804.2,col050
8804.3,col051
8804.4,col052
8804.5,col053
8804.6,col054
8804.7,col055
8804.8,col056
8804.9,col057
8805.0,col074
8805.0,col065
8805.01,col075
8805.02,col076
8805.03,col077
8805.04,col078
8805.05,col079
8805.06,col080
8805.07,col071
8805.07,col077
8805.07,col069
8805.07,col075
8805.07,col078
8805.07,col076
8805.07,col074
8805.07,col079
8805.07,col066
8805.07,col065
8805.07,col068
8805.07,col070
8805.07,col072
8805.07,col067
8805.07,col073
8805.07,col080
8805.2,col066
8805.3,col067
8805.4,col068
8805.5,col069
8805.6,col070
8805.7,col071
8805.8,col072
8805.9,col073
8813.0,cas298
8813.0,cas314
8813.0,cas315
8813.0,cas316
8813.0,cas317
8813.0,cas310
8813.0,cas311
8813.0,cas312
8813.0,cas313
8813.0,cas290
8821.0,cas297
8821.0,cas299
8821.0,cas290
8822.0,cas293
8822.0,cas300
8822.0,cas294
8823.0,cas293
8823.0,cas295
8823.0,cas296
8823.0,cas294
8823.0,cas292
8827.0,col090
8827.0,col081
8827.01,col091
8827.02,col092
8827.03,col093
8827.04,col094
8827.05,col095
8827.06,col096
8827.07,col085
8827.07,col090
8827.07,col092
8827.07,col083
8827.07,col091
8827.07,col094
8827.07,col081
8827.07,col087
8827.07,col086
8827.07,col096
8827.07,col082
8827.07,col093
8827.07,col084
8827.07,col089
8827.07,col095
8827.07,col088
8827.2,col082
8827.3,col083
8827.4,col084
8827.5,col085
8827.6,col086
8827.7,col087
8827.8,col088
8827.9,col089
8830.0,tech006a
8831.0,col097
8831.0,col106
8831.01,col107
8831.02,col108
8831.03,col109
8831.04,col110
8831.05,col111
8831.06,col112
8831.07,col098
8831.07,col102
8831.07,col100
8831.07,col099
8831.07,col111
8831.07,col097
8831.07,col105
8831.07,col109
8831.07,col108
8831.07,col103
8831.07,col110
8831.07,col104
8831.07,col112
8831.07,col107
8831.07,col106
8831.07,col101
8831.2,col098
8831.3,col099
8831.4,col100
8831.5,col101
8831.6,col102
8831.7,col103
8831.8,col104
8831.9,col105
8833.0,col113
8833.01,col123
8833.02,col124
8833.03,col125
8833.04,col126
8833.05,col127
8833.06,col128
8833.07,col128
8833.07,col125
8833.07,col126
8833.07,col123
8833.07,col120
8833.07,col114
8833.07,col116
8833.07,col118
8833.07,col124
8833.07,col119
8833.07,col113
8833.07,col121
8833.07,col117
8833.07,col115
8833.07,col127
8833.2,col114
8833.3,col115
8833.4,col116
8833.5,col117
8833.6,col118
8833.7,col119
8833.8,col120
8833.9,col121
8840.0,tech006a
8850.0,tech006a
8863.0,wr009
8863.0,wr017
8863.0,wr018
8863.0,wr016
8863.0,wr019
8863.0,wr020
8864.0,wr002
8864.0,wr010
8864.0,wr012
8864.0,wr013
8864.0,wr014
8864.0,wr015
8864.0,wr001
8864.0,wr011
8873.0,cas267
8874.0,cas266
8875.0,cas258
8875.0,cas268
8876.0,cas269
8876.0,cas268
8876.0,cas270
8877.0,cas269
8877.0,cas268
8877.0,cas266
8877.0,cas267
8877.0,cas270
8877.0,cas271
8892.0,bio004
8892.0,bio002
8892.0,bio005
8892.0,bio012
8893.0,bio010
8893.0,bio003
8893.0,bio011
8893.0,bio001
8893.0,bio008
8893.0,bio007
8893.0,bio009
8893.0,bio006
8894.0,bio010
8894.0,bio003
8894.0,bio004
8894.0,bio002
8894.0,bio011
8894.0,bio001
8894.0,bio008
8894.0,bio007
8894.0,bio005
8894.0,bio012
8894.0,bio009
8894.0,bio006
8896.0,wr002
8896.0,wr001
8897.0,wr009
8897.0,wr008
8898.0,wr023
8898.0,wr024
8898.0,wr022
8898.0,wr021
8899.0,wr006
8899.0,wr007
8899.0,wr003
8899.0,wr004
8899.0,wr005
8907.0,pm006
8908.0,pm005
8909.0,tgb001
8909.07,tgb009
8909.07,tgb001
8909.07,tgb003
8909.07,tgb002
8909.07,tgb005
8909.07,tgb007
8909.07,tgb006
8909.07,tgb008
8909.07,tgb004
8909.2,tgb002
8909.3,tgb003
8909.4,tgb004
8909.5,tgb005
8909.6,tgb006
8909.7,tgb007
8909.8,tgb008
8909.9,tgb009
8925.0,bio016
8925.0,bio015a
8925.0,bio013
8925.0,bio018
8926.0,bio026
8926.0,bio014a
8926.0,bio023
8926.0,bio024
8926.0,bio019
8926.0,bio022
8927.0,bio016
8927.0,bio015
8927.0,bio014
8927.0,bio013
8927.0,bio021
8927.0,bio018
8927.0,bio019
8927.0,bio020
8927.0,bio017
8927.0,bio022
8956.0,pm006
8956.0,pm003
8957.0,pm007
8957.0,pm001
8958.0,pm011
8958.0,pm004
8959.0,pm010
8959.0,pm005
8960.0,pm033
8960.0,pm018
8960.0,pm002
8961.0,pm013
8961.0,pm014
8961.0,pm004
8961.0,pm003
8962.0,pm014
8962.0,pm017
8963.0,pm015
8963.0,pm022
8964.0,pm019
8964.0,pm020
8964.0,pm018
8964.0,pm004
8964.0,pm016
8967.0,agt007
8967.0,agt021
8968.0,agt022
8968.0,agt023
8968.0,agt024
8969.0,agt025
8969.0,agt026
8970.0,agt002
8970.0,agt025
8970.0,twn079
8970.0,agt013a
8970.0,twn078
8970.0,twn077
8971.0,agt001
8971.0,agt030
8971.0,agt029
8971.0,agt027
8971.0,agt028
9017.0,baby010
9017.0,baby021
9017.0,baby019
9019.0,baby010
9019.0,baby021
9026.0,baby023
9026.0,baby020
9026.0,baby016
9031.0,45219c04
9031.0,45219c02
9031.0,45219c01
9031.0,45219c03
9040.0,6453pb042
9076.0,47205pb013
9076.0,47205pb012
9089.0,6453pb044
9089.0,6453pb003
9089.0,6453pb008
9089.0,6453pb021
9090.0,47205pb010
9092.0,rac047
9093.0,rac048
9094.0,rac049
9095.0,rac050
9122.0,4555pb247
9122.0,4555pb068
9126.0,31310pb02
9126.0,31312pb02
9126.0,31310pb03
9126.0,31312pb04
9127.0,31310pb01
9127.0,31312pb01
9127.0,31310pb02
9127.0,31312pb02
9127.0,31310pb03
9127.0,31312pb04
9127.0,31310pb04
9127.0,31312pb03
9130.0,6453pb032
9130.0,4555pb111
9130.0,6453pb003
9130.0,6453pb020
9130.0,4555pb022
9130.0,4555pb028
9131.0,6453pb009
9131.0,6453pb019
9131.0,31181pb02
9131.0,4555pb072
9131.0,4555pb054
9132.0,47394pb064
9132.0,47394pb065
9132.0,47394pb034
9132.0,47394pb024
9134.0,6453pb003
9134.0,6453pb021
9134.0,4555pb152
9134.0,4555pb137
9137.0,4555pb071
9139.0,4555pb027
9170.0,6453pb032
9170.0,6453pb027
9170.0,6453pb022
9170.0,4555pb016
9170.0,4555pb212
9170.0,4555pb127
9170.0,4555pb213
9170.0,4555pb253
9170.0,4555pb248
9170.0,4555pb218
9170.0,4555pb058
9170.0,4555pb263
9170.0,4555pb217
9171.0,4555pb061
9171.0,6453pb032
9171.0,4555pb111
9171.0,6453pb050
9171.0,6453pb045
9171.0,6453pb049
9171.0,6453pb048
9171.0,6453pb044
9171.0,6453pb042
9171.0,4555pb225
9171.0,4555pb228
9171.0,4555pb227
9171.0,4555pb247
9171.0,4555pb218
9171.0,4555pb012
9171.0,4555pb011
9171.0,4555pb226
9171.0,4555pb184
9171.0,4555pb200
9171.0,4555pb261
9171.0,4555pb050
9171.0,4555pb048
9180.0,6453pb011
9180.0,4555pb016
9180.0,4555pb129
9180.0,4555pb128
9203.2,4555pb196
9203.2,4555pb153
9203.2,4555pb140
9203.2,4555pb197
9203.2,4555pb178
9206.0,47205pb013
9206.0,47394pb075
9206.0,47394pb078
9207.0,47394pb059
9207.0,47394pb075
9207.0,47394pb070
9207.0,47394pb117
9209.0,47394pb066
9209.0,47205pb012
9209.0,47394pb095
9209.0,47394pb100
9209.0,47394pb122
9209.0,47394pb138
9209.0,47394pb141
9211.0,47394pb064
9211.0,47394pb024
9211.0,47394pb073
9212.0,47394pb048
9215.0,31312pb02
9215.0,31312pb03
9215.0,31310pb06
9215.0,61295pb03
9215.0,61295pb01
9215.0,61295pb02
9215.0,31310pb05
9217.0,47205pb021
9222.0,47205pb010
9222.0,47394pb037
9222.0,47205pb013
9222.0,47205pb012
9222.0,47205pb015
9222.0,47394pb075
9222.0,47394pb070
9222.0,47394pb074
9222.0,47394pb071
9222.0,47394pb078
9224.0,47394pb064
9224.0,47394pb065
9224.0,47394pb034
9224.0,47394pb041
9224.0,47394pb066
9224.0,47394pb045
9224.0,47394pb052
9224.0,47394pb038
9224.0,47394pb048
9224.0,47394pb073
9224.0,47394pb033
9225.0,47394pb037
9225.0,47394pb058
9226.0,47394pb065
9226.0,47394pb095
9226.0,47394pb094
9227.0,47394pb037
9229.0,47394pb024
9229.0,47394pb081
9230.0,47205pb009
9230.0,47205pb006
9231.0,47205pb009
9231.0,47394pb028
9231.0,47394pb068
9232.0,47205pb009
9232.0,47394pb028
9232.0,47394pb064
9232.0,47394pb065
9232.0,47394pb066
9233.0,47205pb006
9233.0,47394pb068
9234.0,31310pb01
9234.0,31310pb02
9234.0,31312pb02
9234.0,31310pb03
9234.0,31310pb04
9234.0,31312pb03
9236.0,47205pb009
9236.0,47205pb006
9237.0,47394pb023
9239.0,47205pb005
9247.0,wtr002
9247.0,cop019
9247.0,rac011
9247.0,rac010
9247.0,ovr022
9247.0,trn115
9247.0,trn002
9247.0,trn001
9247.0,wc008
9247.0,air019
9247.0,air020
9247.0,chef011
9247.0,twn023
9247.0,doc019
9247.0,doc038
9247.0,firec022
9247.0,firec021
9247.0,inf002
9247.0,twn024
9247.0,oct048
9247.0,oct047
9247.0,trn118
9247.0,wc028
9247.0,wc022
9247.0,wc026
9247.0,ixs014
9247.0,ixs011
9247.0,ixs012
9247.0,twn063a
9247.2,wtr002
9247.2,air029
9247.2,air030
9247.2,chef014
9247.2,doc026
9247.2,doc027
9247.2,doc025
9247.2,cty0036
9247.2,cty0035
9247.2,twn031
9247.2,oct050
9247.2,oct051
9247.2,trn121
9247.2,ovr025
9247.2,ovr024
9247.2,twn032
9247.2,cty0037
9247.2,cop048
9247.2,cop050
9247.2,cop049
9247.2,cty0028
9247.2,twn030
9247.2,cty0038
9247.2,par058a
9247.2,twn061
9287.0,par055
9287.0,pck022
9287.0,oct033
9287.0,tim006
9293.0,cop010
9293.0,chef005
9293.0,cop011
9293.0,firec017
9293.0,air016
9293.0,air014
9293.0,air015
9293.0,jbl003
9293.0,doc014
9293.0,doc015
9293.0,firec027
9293.0,firec012
9293.0,trn074
9293.0,splc007
9293.0,oct008
9293.0,oct027
9293.0,oct010
9293.0,oct009
9293.0,ovr018
9293.0,ovr017
9293.0,pln100
9293.0,trn071
9293.0,trn073
9293.0,trn072
9293.0,rac011
9293.0,rac010
9303.0,cre005
9311.0,boat010
9311.0,chef020
9311.0,twn113
9311.0,twn115
9311.0,pln166
9311.0,post009
9311.0,twn114
9311.0,twn118
9311.0,twn117
9321.0,air029
9321.0,air030
9321.0,doc026
9321.0,doc027
9321.0,cty0035
9321.0,trn121
9321.0,cop048
9322.0,wtr002
9322.0,chef014
9322.0,doc026
9322.0,doc027
9322.0,twn031
9322.0,trn121
9322.0,cty0037
9322.0,pln134
9322.0,twn062
9348.0,air047
9348.0,air046b
9348.0,cty0183
9348.0,cty0123b
9348.0,chef017b
9348.0,twn131b
9348.0,doc035b
9348.0,doc036
9348.0,cty0120
9348.0,cty0090b
9348.0,oct055b
9348.0,trn145
9348.0,cty0058b
9348.0,cty0059
9348.0,cty0214b
9348.0,pln116
9348.0,cop053
9348.0,cty0222b
9348.0,post010b
9348.0,cty0119
9348.0,twn129
9348.0,twn130
9349.0,twn133b
9349.0,twn134
9349.0,cas484
9349.0,cas483b
9349.0,twn132
9349.0,pi138b
9349.0,ww015
9349.0,ww009b
9349.0,pi136
9349.0,pi135b
9349.0,cas480
9349.0,cas482b
9349.0,cas478b
9349.0,cas477
9349.0,pi139
9349.0,pi140b
9349.0,pi137b
9349.0,cas476b
9349.0,cas479b
9349.0,gen037
9349.0,gen036
9349.0,adv053b
9355.0,sp057
9355.0,sp056
9361.0,air037
9361.0,hgh008
9361.0,pln130
9361.0,pln131
9361.0,cop052
9361.0,soc074
9361.0,trc005
9364.0,zip019
9364.0,zip028
9364.0,hor028
9364.0,zip036
9364.0,zip035
9364.0,zip046
9364.0,zip032
9364.0,zip033
9364.0,zip034
9364.0,pln141
9364.0,pln142
9364.0,pln140
9364.0,pln143
9365.0,zip028
9365.0,firec028
9365.0,hor025
9365.0,zip029
9365.0,cop051
9376.0,cas060a
9376.0,cas022a
9376.0,cas023
9376.0,cas215
9376.0,gen012
9376.0,cas384
9440.0,njo031
9441.0,njo033
9441.0,njo032
9442.0,njo035
9442.0,njo034
9443.0,njo036
9443.0,njo037
9443.0,njo038
9444.0,njo040
9445.0,njo031
9445.0,njo048
9445.0,njo049
9445.0,njo047
9446.0,njo040
9446.0,njo045
9446.0,njo046
9446.0,njo044
9446.0,njo043
9446.0,njo042
9448.0,njo050
9448.0,njo063
9448.0,njo062
9449.0,njo060
9449.0,njo058
9449.0,njo031
9449.0,njo047
9449.0,njo032
9450.0,njo066
9450.0,njo067
9450.0,njo064
9450.0,njo056
9450.0,njo047
9450.0,njo065
9450.0,njo042
9455.0,njo041
9455.0,njo036
9456.0,njo033
9456.0,njo052
9457.0,njo041
9457.0,njo048
9457.0,njo038
9461.0,mof014
9461.0,mof015
9462.0,mof002
9462.0,mof001
9463.0,mof003
9463.0,mof004
9464.0,mof012
9464.0,mof005
9464.0,mof013
9465.0,mof010
9465.0,mof012
9465.0,mof011
9465.0,mof006
9466.0,mof016
9466.0,mof005
9466.0,mof004
9466.0,mof017
9467.0,mof002
9467.0,mof015
9467.0,gen043
9468.0,mof009
9468.0,mof005
9468.0,mof006
9468.0,mof007
9468.0,mof008
9469.0,lor002
9469.0,lor001
9470.0,lor004
9470.0,lor003
9470.0,lor005
9471.0,lor009
9471.0,lor006
9471.0,lor007
9471.0,lor008
9471.0,lor010
9472.0,lor017
9472.0,lor018
9472.0,lor028
9472.0,lor016
9473.0,lor014
9473.0,lor027
9473.0,lor013
9473.0,lor015
9473.0,lor011
9473.0,lor012
9474.0,lor017
9474.0,lor019
9474.0,lor007
9474.0,lor008
9474.0,lor013
9474.0,lor020
9474.0,lor021
9476.0,lor022
9476.0,lor025
9476.0,lor024
9476.0,lor023
9478.0,crs100
9479.0,crs090
9480.0,crs099
9481.0,crs094
9483.0,crs091
9483.0,crs105
9485.0,crs070
9485.0,crs071
9485.0,crs068
9485.0,crs069
9486.0,crs103
9486.0,crs102
9486.0,crs101
9488.0,sw0377
9488.0,sw0378
9489.0,sw0005b
9489.0,sw0367
9489.0,sw0368
9490.0,sw0364
9490.0,sw0383
9491.0,sw0379
9491.0,sw0381
9491.0,sw0382
9492.0,sw0375
9492.0,sw0374
9492.0,sw0376
9492.0,sw0268a
9493.0,sw0295
9493.0,sw0373
9493.0,sw0372
9494.0,sw0096
9494.0,sw0361
9494.0,sw0363
9494.0,sw0362
9495.0,sw0370
9495.0,sw0371
9495.0,sw0369
9496.0,sw0396
9496.0,sw0397
9496.0,sw0398
9496.0,sw0395
9497.0,sw0390
9497.0,sw0391
9497.0,sw0389
9498.0,sw0308
9498.0,sw0393
9498.0,sw0392
9499.0,sw0301
9499.0,sw0387
9499.0,sw0410
9499.0,sw0409
9500.0,sw0414
9500.0,sw0413
9509.0,sw0096
9509.0,sw0302
9509.0,sw0424
9509.0,sw0427
9509.0,sw0423
9509.0,sw0428
9509.0,sw0430
9509.0,sw0425
9509.0,sw0426
9515.0,sw0254
9515.0,sw0415
9515.0,sw0411
9516.0,sw0412
9516.0,sw0404
9516.0,sw0407
9516.0,sw0408
9516.0,sw0405
9516.0,sw0403
9516.0,sw0402
9516.0,sw0406
9525.0,sw0296
9525.0,sw0416
9526.0,sw0421
9526.0,sw0419
9526.0,sw0420
9526.0,sw0418
9526.0,sw0422
9526.0,sw0417
9540.0,6453pb048
9540.0,6453pb044
9540.0,6453pb042
9541.0,6453pb003
9541.0,6453pb008
9541.0,6453pb020
9541.0,6453pb021
9551.0,njo041
9552.0,njo038
9553.0,njo047
9554.0,njo031
9555.0,njo059
9556.0,njo062
9557.0,njo068
9558.0,njo052
9561.0,njo032
9563.0,njo044
9564.0,njo035
9566.0,njo050
9567.0,njo036
9569.0,njo058
9570.0,njo061
9571.0,njo048
9572.0,njo057
9573.0,njo045
9574.0,njo065
9579.0,njo033
9590.0,njo069
9591.0,njo056
9591.0,njo055
9594.0,cty0606
9610.0,ovr026
9616.0,ovr028
9632.0,par060
9632.0,twn062
9650.0,trn036
9650.0,jbl004
9650.0,oct046
9653.0,2327pb06
9654.0,2327pb06
9664.0,fst017
9664.0,fst018
9664.0,fst016
9674.0,sw0340
9675.0,sw0326
9676.0,sw0268a
9677.0,sw0399
9678.0,sw0400
9679.0,sw0401
9681.0,pln049
9681.0,oct052
9681.0,jbl012
9681.0,twn039
9684.0,pln049
9684.0,oct052
9684.0,jbl012
9684.0,twn039
9686.0,par060
9686.0,twn062
9699.0,fst009
9699.0,fst010
9699.0,fst003
9699.0,fst004
9699.0,fst005
9699.0,fst006
9699.0,fst007
9699.0,fst008
9699.0,fst014
9699.0,fst012
9699.0,fst013
9699.0,fst011
9725.0,jbl004
9725.0,oct052
9725.0,twn043
9725.0,pln153
9763.0,fst015
9764.0,twn062
10001.0,trn038
10001.0,trn039
10001.0,trn006
10001.0,trn065
10001.0,trn050
10001.0,trn023
10001.0,trn027
10001.0,trn040
10001.0,trn003
10002.0,trn036
10002.0,trn037
10002.0,trn035
10020.0,trn081
10020.0,trn080
10027.0,trn076
10027.0,trn001
10029.0,sp060
10036.0,chef005
10036.0,ovr011
10036.0,fbr001
10037.0,chef001
10037.0,ncklc003
10037.0,trn083
10037.0,trn084
10037.0,wtr002
10039.0,cas254
10039.0,cas253
10039.0,cas217
10039.0,cas218
10041.0,ncklc012
10052.0,4555pb051
10052.0,4555pb052
10121.0,nba050
10121.0,nba051
10121.0,nba052
10121.0,nba053
10121.0,nba054
10123.0,sw0004
10123.0,sw0984
10123.0,sw0045
10123.0,sw0036
10123.0,sw0107
10123.0,sw0105
10123.0,sw0103
10123.0,sw0104
10128.0,trn002
10131.0,sw0004a
10131.0,sw0143
10131.0,sw0035a
10132.0,hp046
10132.0,hp057
10132.0,hp042
10132.0,hp058
10133.0,trn076
10144.0,sw0010
10144.0,sw0145
10144.0,sw0142
10144.0,sw0073a
10144.0,sw0141
10144.0,sw0140
10144.0,sw0147
10144.0,sw0146
10156.0,tel004
10157.0,trn115
10157.0,trn117
10158.0,trn116
10158.0,trn004
10159.0,cop002
10159.0,air009
10159.0,air007
10159.0,air008
10159.0,jbr001
10159.0,pck002
10159.0,par048
10159.0,air021
10159.0,par056
10159.0,par031b
10173.0,trn115
10173.0,trn123
10173.0,trn131
10173.0,trn125
10173.0,trn124
10173.0,trn126
10173.0,trn127
10176.0,cas307
10176.0,cas309
10176.0,cas308
10176.0,cas302
10176.0,cas304
10176.0,cas305
10176.0,cas303
10176.0,gen022
10176.0,cas306
10178.0,sw0090
10178.0,sw0177
10178.0,sw0178
10179.0,sw0179
